username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
abnel_capestany;2015-09-14 08:51;0;0;"@Diaz_krlito yo estaba temblando del encabronamiento mano";;@Diaz_krlito;;"643406714558005248";https://twitter.com/abnel_capestany/status/643406714558005248
CRHC_OFICIAL;2015-09-14 08:51;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8RCt0 pic.twitter.com/g42EfCsVkN";;;;"643406706081267716";https://twitter.com/CRHC_OFICIAL/status/643406706081267716
whenddytremont;2015-09-14 08:51;1;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8R9Bx pic.twitter.com/Yh02NO1uJ5";;;;"643406700708433921";https://twitter.com/whenddytremont/status/643406700708433921
RalitoCandanga;2015-09-14 08:51;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8RDlT pic.twitter.com/HPrSUCVuZI";;;;"643406696333766656";https://twitter.com/RalitoCandanga/status/643406696333766656
LorenaPerez195;2015-09-14 08:51;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// bit.ly/1ipNesu pic.twitter.com/mAQufUDyX4";;;;"643406692428812288";https://twitter.com/LorenaPerez195/status/643406692428812288
llende_1973;2015-09-14 08:51;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8RD4Z pic.twitter.com/b5Aii86x0b";;;;"643406690780475392";https://twitter.com/llende_1973/status/643406690780475392
goraachutegui;2015-09-14 08:51;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8R8PC pic.twitter.com/DsywdmMn2P";;;;"643406690616905728";https://twitter.com/goraachutegui/status/643406690616905728
CDNLaRioja;2015-09-14 08:51;0;0;"Premio Nobel de economía prevé un " terremoto " en el mercado de valores de EE.UU. http:// centraldenoticiaslarioja.com/cdn/caudal/pre mio-nobel-de-economia-preve-un-terremoto-en-el-mercado-de-valores-de-ee-uu/ …";;;;"643406690306527232";https://twitter.com/CDNLaRioja/status/643406690306527232
La_nenegaby;2015-09-14 08:51;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// bit.ly/1iaI2b3 pic.twitter.com/DSqfOcLKHS";;;;"643406689526419456";https://twitter.com/La_nenegaby/status/643406689526419456
fanny_curiel;2015-09-14 08:51;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// bit.ly/1ipNg3I pic.twitter.com/4d7os0VFlM";;;;"643406686565171200";https://twitter.com/fanny_curiel/status/643406686565171200
KGelenny;2015-09-14 08:51;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8RCnL pic.twitter.com/3G7E78LtOH";;;;"643406685533396992";https://twitter.com/KGelenny/status/643406685533396992
ANTIPATIKO7;2015-09-14 08:51;0;0;"#SISMO mb 4.2 SOUTHWESTERN SAKHA, RUSSIA http:// dlvr.it/C8R7Ph";;;#SISMO;"643406681934663681";https://twitter.com/ANTIPATIKO7/status/643406681934663681
LaVega_Jpsuv;2015-09-14 08:51;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8RB8R pic.twitter.com/o0KnBZbN2y";;;;"643406681473335296";https://twitter.com/LaVega_Jpsuv/status/643406681473335296
RalitoPSUV;2015-09-14 08:51;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8RC5j pic.twitter.com/yU5ccmJn0F";;;;"643406680751902720";https://twitter.com/RalitoPSUV/status/643406680751902720
MoisDeLaVega;2015-09-14 08:51;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8RDNm pic.twitter.com/Jzz2kXq8S9";;;;"643406679946588161";https://twitter.com/MoisDeLaVega/status/643406679946588161
ANTIPATIKO7;2015-09-14 08:51;0;0;"#SISMO MD 2.3 NORTHERN CALIFORNIA http:// dlvr.it/C8RD5K";;;#SISMO;"643406677673275392";https://twitter.com/ANTIPATIKO7/status/643406677673275392
YankeeDeMierda;2015-09-14 08:51;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8RF59 pic.twitter.com/RXyhcabyzx";;;;"643406676771536897";https://twitter.com/YankeeDeMierda/status/643406676771536897
carlosram2021;2015-09-14 08:51;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8R2vq pic.twitter.com/BvqzpsrvUs";;;;"643406671516037120";https://twitter.com/carlosram2021/status/643406671516037120
AdriandeNV;2015-09-14 08:51;4;4;"Señor, no soy digno de que entres en mi casa, pero un terremoto en Tordesillas bastará para sanarme. #ToroDeLaVegaEP";Oviedo, Spain;;#ToroDeLaVegaEP;"643406663484051456";https://twitter.com/AdriandeNV/status/643406663484051456
adelasocialista;2015-09-14 08:51;1;0;"Este fin de semana tembló en Valera, estado Trujillo http:// bit.ly/1iaI039 pic.twitter.com/xmQrrceHBX";;;;"643406658694049792";https://twitter.com/adelasocialista/status/643406658694049792
crbatta;2015-09-14 08:51;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8QzGV pic.twitter.com/rFD5yhtjyU";;;;"643406646857723905";https://twitter.com/crbatta/status/643406646857723905
VlriaSmorn;2015-09-14 08:51;0;0;"Fuerte sismo de magnitud 6,6 sacude el noroeste de México - Tiempo.hn";;;;"643406642005065728";https://twitter.com/VlriaSmorn/status/643406642005065728
Federico_Moli;2015-09-14 08:51;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// bit.ly/1ipNd7X pic.twitter.com/2z8LDVuKbY";;;;"643406640788602880";https://twitter.com/Federico_Moli/status/643406640788602880
VioletaCRBZista;2015-09-14 08:51;1;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8Qyyp pic.twitter.com/qTPs1KYj9g";;;;"643406639400251392";https://twitter.com/VioletaCRBZista/status/643406639400251392
ForoCApure;2015-09-14 08:51;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8R0fS pic.twitter.com/XARyyJpuh3";;;;"643406637538021376";https://twitter.com/ForoCApure/status/643406637538021376
GisBrujitaZol;2015-09-14 08:51;0;0;"Sismo 1985: Las heridas de la ciudad http:// interactivo.eluniversal.com.mx/sismo85-afecta ciones/ …";;;;"643406630059679744";https://twitter.com/GisBrujitaZol/status/643406630059679744
umataldejesss;2015-09-14 08:51;0;0;"Qnd sismo com uma música, ouço até não aguentar escutar mais";;;;"643406613437677568";https://twitter.com/umataldejesss/status/643406613437677568
IberoVincula;2015-09-14 08:50;1;0;"Los invitamos el jueves 17 de sept. a las 7:19 horas al Acto Conmemorativo del 30 Aniversario del Terremoto del 85. Explanada Central.";;;;"643406583158804480";https://twitter.com/IberoVincula/status/643406583158804480
vmontalba;2015-09-14 08:50;0;0;"Premio Nobel de economía prevé un " terremoto " en el mercado de valores de EE.UU. http:// es.rt.com/3zf9 via @ActualidadRT / @claudiolapostol";;@ActualidadRT @claudiolapostol;;"643406563290521600";https://twitter.com/vmontalba/status/643406563290521600
JohaLeite;2015-09-14 08:50;0;0;"Tranki mirando terremoto en geo";;;;"643406562405543936";https://twitter.com/JohaLeite/status/643406562405543936
YVKE_MUNDIAL;2015-09-14 08:50;8;4;"Obreros venezolanos construyeron viviendas para afectados por terremoto en Nicaragua (+Fotos) http:// goo.gl/65XExg pic.twitter.com/bAjkU3b0Cw";;;;"643406532135268352";https://twitter.com/YVKE_MUNDIAL/status/643406532135268352
tayalarcon;2015-09-14 08:50;0;1;"Comprar un café del Oxxo y tener más taquicardia, temblor , nervios y ansiedad que una quinceañera que va entrar a un motel por primera vez..";;;;"643406487503532034";https://twitter.com/tayalarcon/status/643406487503532034
AntiEsclavos;2015-09-14 08:50;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8Qz1x pic.twitter.com/j0Kim3xQum";;;;"643406477072334848";https://twitter.com/AntiEsclavos/status/643406477072334848
ForoC_TACH;2015-09-14 08:50;2;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8R1HT pic.twitter.com/0InWvLhR6r";;;;"643406475285495808";https://twitter.com/ForoC_TACH/status/643406475285495808
KatheRod1_1;2015-09-14 08:50;1;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8R0Tq . @todasconvielma pic.twitter.com/31qEPXFxUB";;@todasconvielma;;"643406433640275968";https://twitter.com/KatheRod1_1/status/643406433640275968
SofiiBenitez_;2015-09-14 08:50;0;0;"Senti tus manos sobre las mias temblando de deseos y de caricias";San Miguel de Tucumán, Argentina;;;"643406425088258048";https://twitter.com/SofiiBenitez_/status/643406425088258048
prieto1960;2015-09-14 08:50;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8R1lg pic.twitter.com/FG0oMzJ4QQ";;;;"643406416225501184";https://twitter.com/prieto1960/status/643406416225501184
NichePrimero;2015-09-14 08:50;0;0;"#tropa Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8R35X @nicheprimero pic.twitter.com/yC7R6O9OGv";;@nicheprimero;#tropa;"643406415806132224";https://twitter.com/NichePrimero/status/643406415806132224
kendita2014;2015-09-14 08:50;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8Qzn3 pic.twitter.com/tjGeXIFfBQ";;;;"643406396482936832";https://twitter.com/kendita2014/status/643406396482936832
miguelonmoral;2015-09-14 08:50;0;0;"Colonias devastadas por sismo de 1985, lo más caro y trending del DF";;;;"643406381081497600";https://twitter.com/miguelonmoral/status/643406381081497600
EconomiaV3;2015-09-14 08:50;0;0;"Premio Nobel de economía prevé un " terremoto " en el mercado de valores de EE.UU. http:// actualidad.rt.com/economia/18587 7-shiller-nobel-burbuja-mercado-valores-eeuu …";;;;"643406365994680320";https://twitter.com/EconomiaV3/status/643406365994680320
AnaMaRos_;2015-09-14 08:50;0;0;"Colonias devastadas por sismo de 1985, lo más caro y trending del DF";;;;"643406362181918720";https://twitter.com/AnaMaRos_/status/643406362181918720
g4t0z;2015-09-14 08:50;0;0;"RT #TROPA Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8QyRf";;;#TROPA;"643406361917722629";https://twitter.com/g4t0z/status/643406361917722629
Info_PC_;2015-09-14 08:50;0;0;"Sismo de magnitud 6,6 sacude el noroeste de México http:// is.gd/zxhAUH";;;;"643406343450296320";https://twitter.com/Info_PC_/status/643406343450296320
humanistajc;2015-09-14 08:49;0;1;"Resfriado antes del 18...no quedará otra q ahogar los bichos en chicha, pipeño, terremoto , jote, combinado, chelas, sour, araucano y otros..";;;;"643406314887094272";https://twitter.com/humanistajc/status/643406314887094272
NoticiasMVS;2015-09-14 08:49;4;3;". @Eponiatowska , testigo de autoridades corruptas e incapaces de manejar caos del #terremoto http:// goo.gl/4hvlxy pic.twitter.com/GsGnq55xSK";;@Eponiatowska;#terremoto;"643406265478086657";https://twitter.com/NoticiasMVS/status/643406265478086657
cacref;2015-09-14 08:49;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8R2KM";;;;"643406264505012224";https://twitter.com/cacref/status/643406264505012224
jesusrestiao;2015-09-14 08:49;0;0;"#TROPA Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8R0MF @FreddyBernal pic.twitter.com/lQT9z0yLdc";;@FreddyBernal;#TROPA;"643406262110060544";https://twitter.com/jesusrestiao/status/643406262110060544
ml__j;2015-09-14 08:49;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// bit.ly/1iaHMZS ... #TROPA pic.twitter.com/WWpHaG0ry4";;;#TROPA;"643406252555419648";https://twitter.com/ml__j/status/643406252555419648
UppdalAmerica;2015-09-14 08:49;0;0;"#uppdal #cuba #Americalatina Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8R3vr";;;#uppdal #cuba #Americalatina;"643406248013000705";https://twitter.com/UppdalAmerica/status/643406248013000705
g4toz;2015-09-14 08:49;0;0;"RT #TROPA Este fin de semana tembló en Valera, estado Trujillo http:// bit.ly/1iaHMZK pic.twitter.com/bEj8a7aw6q";;;#TROPA;"643406246385586178";https://twitter.com/g4toz/status/643406246385586178
Akarantair1412;2015-09-14 08:49;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8R0S8 pic.twitter.com/cYVIVVPz4b";;;;"643406246192615424";https://twitter.com/Akarantair1412/status/643406246192615424
EduardoRoz04;2015-09-14 08:49;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8R0MH pic.twitter.com/AIbns3sSDm";;;;"643406244431028224";https://twitter.com/EduardoRoz04/status/643406244431028224
Rufo_h;2015-09-14 08:49;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8R2JB pic.twitter.com/z1MgZKgWSi";;;;"643406243797688320";https://twitter.com/Rufo_h/status/643406243797688320
rubengalin;2015-09-14 08:49;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8R4Kz";;;;"643406238919757824";https://twitter.com/rubengalin/status/643406238919757824
RonyCola1;2015-09-14 08:49;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8R2WW";;;;"643406237325897728";https://twitter.com/RonyCola1/status/643406237325897728
LaRedMAC;2015-09-14 08:49;0;0;"#ComunaONada Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8R0QZ #TeSigo RT vía @correoorinoco";;@correoorinoco;#ComunaONada #TeSigo;"643406235052564480";https://twitter.com/LaRedMAC/status/643406235052564480
TROPA_Lara;2015-09-14 08:49;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8R0SQ";;;;"643406234347921409";https://twitter.com/TROPA_Lara/status/643406234347921409
MAGATTTA;2015-09-14 08:49;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8QzPt";;;;"643406234318540800";https://twitter.com/MAGATTTA/status/643406234318540800
aidacharitin;2015-09-14 08:49;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8R1d1";;;;"643406234310217730";https://twitter.com/aidacharitin/status/643406234310217730
Felipe_Candanga;2015-09-14 08:49;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8QzTz";;;;"643406234272448513";https://twitter.com/Felipe_Candanga/status/643406234272448513
karla_bellisima;2015-09-14 08:49;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8Qymy #Noticias #TROPA";;;#Noticias #TROPA;"643406234217938944";https://twitter.com/karla_bellisima/status/643406234217938944
pinerolobog;2015-09-14 08:49;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8R31t";;;;"643406233819439104";https://twitter.com/pinerolobog/status/643406233819439104
Tropa_Jimenez;2015-09-14 08:49;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8R0VL";;;;"643406233077059584";https://twitter.com/Tropa_Jimenez/status/643406233077059584
drurdaneta;2015-09-14 08:49;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8R1lP";;;;"643406232804429824";https://twitter.com/drurdaneta/status/643406232804429824
DiamanteRojoo;2015-09-14 08:49;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8R5Rz";;;;"643406231932006400";https://twitter.com/DiamanteRojoo/status/643406231932006400
TULIOVARELA;2015-09-14 08:49;0;0;"Este fin de semana tembló en Valera, estado Trujillo http:// dlvr.it/C8QzGj";;;;"643406231160287234";https://twitter.com/TULIOVARELA/status/643406231160287234
LourdesSorianoo;2015-09-14 08:49;0;0;"Colonias devastadas por sismo de 1985, lo más caro y trending del DF";;;;"643406178060406785";https://twitter.com/LourdesSorianoo/status/643406178060406785
KarliT4Oficial;2015-09-14 08:49;0;0;"Colonias devastadas por sismo de 1985, lo más caro y trending del DF";;;;"643406157374066689";https://twitter.com/KarliT4Oficial/status/643406157374066689
fudgeKD;2015-09-14 08:49;0;0;"Colonias devastadas por sismo de 1985, lo más caro y trending del DF";;;;"643406144577212416";https://twitter.com/fudgeKD/status/643406144577212416
Pamadrigal_;2015-09-14 08:49;0;0;"Colonias devastadas por sismo de 1985, lo más caro y trending del DF";;;;"643406143834877953";https://twitter.com/Pamadrigal_/status/643406143834877953
Rosy_Maldo;2015-09-14 08:49;0;0;"Colonias devastadas por sismo de 1985, lo más caro y trending del DF";;;;"643406139481128961";https://twitter.com/Rosy_Maldo/status/643406139481128961
_Monikiux;2015-09-14 08:49;0;0;"Colonias devastadas por sismo de 1985, lo más caro y trending del DF http:// dlvr.it/C8R4c2";;;;"643406133370073088";https://twitter.com/_Monikiux/status/643406133370073088
cibernetis;2015-09-14 08:49;0;0;"Colonias devastadas por sismo de 1985, lo más caro y trending del DF";;;;"643406132657045504";https://twitter.com/cibernetis/status/643406132657045504
celia_mccaster;2015-09-14 08:49;0;0;"Colonias devastadas por sismo de 1985, lo más caro y trending del DF";;;;"643406130262097920";https://twitter.com/celia_mccaster/status/643406130262097920
cosmezon_bravo;2015-09-14 08:49;0;0;"Colonias devastadas por sismo de 1985, lo más caro y trending del DF";;;;"643406125254049793";https://twitter.com/cosmezon_bravo/status/643406125254049793
dayisfra;2015-09-14 08:49;0;0;"Colonias devastadas por sismo de 1985, lo más caro y trending del DF";;;;"643406122200641536";https://twitter.com/dayisfra/status/643406122200641536
KlaudiaKanul;2015-09-14 08:49;0;0;"Colonias devastadas por sismo de 1985, lo más caro y trending del DF";;;;"643406121571475456";https://twitter.com/KlaudiaKanul/status/643406121571475456
AdrianaOr_;2015-09-14 08:49;0;0;"Colonias devastadas por sismo de 1985, lo más caro y trending del DF";;;;"643406119029772289";https://twitter.com/AdrianaOr_/status/643406119029772289
Estrella_ss;2015-09-14 08:49;0;0;"Colonias devastadas por sismo de 1985, lo más caro y trending del DF";;;;"643406107671576577";https://twitter.com/Estrella_ss/status/643406107671576577
AlertsGG;2015-09-14 08:48;0;2;"Buen dia y que tengan una excelente semana. Por nuestra parte ya cumplimos "ver Serie Pronostico Sismo " punlicada anoche... cumpliéndose.";;;;"643406060364144640";https://twitter.com/AlertsGG/status/643406060364144640
xaimerx;2015-09-14 08:48;0;0;"Hice tremenda fiebre y me despertaba a cada rato llorando y temblando no me gusta más vivir adentro de mi cabeza mamá sacame de acá dale";;;;"643406057201618944";https://twitter.com/xaimerx/status/643406057201618944
SocialismoMat;2015-09-14 08:48;0;0;"#VzlaNoSeDoblega Premio Nobel de economía prevé un " terremoto " en el mercado de valores de EE.UU. http:// ow.ly/346U54";;;#VzlaNoSeDoblega;"643405997810319360";https://twitter.com/SocialismoMat/status/643405997810319360
BelenVargas_;2015-09-14 08:48;0;0;"Fuerte sismo de magnitud 6,6 sacude el noroeste de México - Tiempo.hn";;;;"643405988637319169";https://twitter.com/BelenVargas_/status/643405988637319169
rmscorp2014;2015-09-14 08:48;0;0;"Premio Nobel de economía prevé un " terremoto " en el mercado de valores de EE.UU. pic.twitter.com/F7yegzuY4B";;;;"643405924732915712";https://twitter.com/rmscorp2014/status/643405924732915712
ForoCandanga;2015-09-14 08:48;2;1;"Premio Nobel de economía prevé un " terremoto " en el mercado de valores de EE.UU. http:// dlvr.it/C8QyYq";;;;"643405904591785984";https://twitter.com/ForoCandanga/status/643405904591785984
Seren_Dipity37;2015-09-14 08:48;0;0;"#Noticias Premio Nobel de economía prevé un " terremoto " en el mercado de valores de EE.UU. http:// dlvr.it/C8R17T";;;#Noticias;"643405897968947200";https://twitter.com/Seren_Dipity37/status/643405897968947200
RevoSolidsnake;2015-09-14 08:48;0;0;"Premio Nobel de economía prevé un " terremoto " en el mercado de valores de EE.UU. http:// dlvr.it/C8R3XZ #Noticias pic.twitter.com/WXIyetQZ4w";;;#Noticias;"643405878985535488";https://twitter.com/RevoSolidsnake/status/643405878985535488
24saravzla;2015-09-14 08:48;2;0;"Premio Nobel de economía prevé un " terremoto " en el mercado de valores de EE.UU. http:// dlvr.it/C8R53w #Noticias pic.twitter.com/uonAC7laFq";;;#Noticias;"643405878041808896";https://twitter.com/24saravzla/status/643405878041808896
Ccolmar;2015-09-14 08:48;0;0;"#Internacionales Premio Nobel de economía prevé un " terremoto " en el mercado de valores de EE.UU. http:// dlvr.it/C8QySS";;;#Internacionales;"643405873327378433";https://twitter.com/Ccolmar/status/643405873327378433
SoyLegionVE;2015-09-14 08:48;0;0;"Premio Nobel de economía prevé un " terremoto " en el mercado de valores de EE.UU. http:// dlvr.it/C8QzZp";;;;"643405872610177025";https://twitter.com/SoyLegionVE/status/643405872610177025
veronicablas1;2015-09-14 08:48;2;0;"Premio Nobel de economía prevé un " terremoto " en el mercado de valores de EE.UU. http:// dlvr.it/C8R4YX #LegionFANB pic.twitter.com/dUGo78iMCi";;;#LegionFANB;"643405872262049792";https://twitter.com/veronicablas1/status/643405872262049792
JuvenPsuvMontes;2015-09-14 08:48;0;0;"#Internacionales Premio Nobel de economía prevé un " terremoto " en el mercado de valores de EE.UU. http:// dlvr.it/C8R2N3 #JPSUV_montes";;;#Internacionales #JPSUV_montes;"643405867967082496";https://twitter.com/JuvenPsuvMontes/status/643405867967082496
enrir48;2015-09-14 08:48;0;0;"Premio Nobel de economía prevé un " terremoto " en el mercado de valores de EE.UU. http:// dlvr.it/C8R1Lh";;;;"643405865949663232";https://twitter.com/enrir48/status/643405865949663232
longliveourvzla;2015-09-14 08:48;5;1;"Premio Nobel de economía prevé un " terremoto " en el mercado de valores de EE.UU. http:// dlvr.it/C8R3Xx #Noticias pic.twitter.com/rU78Vh6FFr";;;#Noticias;"643405863772786689";https://twitter.com/longliveourvzla/status/643405863772786689
diario24horas;2015-09-14 08:48;3;3;"#Será En el PAN hay preocupación por @RicardoAnayaC ; dicen que le está temblando la mano para tomar decisiones http:// bit.ly/1QzYy0e";;@RicardoAnayaC;#Ser;"643405863483342849";https://twitter.com/diario24horas/status/643405863483342849
kendita2014;2015-09-14 08:48;0;0;"Premio Nobel de economía prevé un " terremoto " en el mercado de valores de EE.UU. http:// dlvr.it/C8R28t pic.twitter.com/G27pJs2uZI";;;;"643405862954885120";https://twitter.com/kendita2014/status/643405862954885120
teresanora8;2015-09-14 08:48;0;0;"Premio Nobel de economía prevé un " terremoto " en el mercado de valores de… http:// dlvr.it/C8R3MS #ActualidadRT pic.twitter.com/lC7jkFsgwp";;;#ActualidadRT;"643405861717577728";https://twitter.com/teresanora8/status/643405861717577728
Omar_PLC;2015-09-14 08:48;3;0;"Premio Nobel de economía prevé un " terremoto " en el mercado de valores de EE.UU. http:// dlvr.it/C8R1k6";;;;"643405855350648833";https://twitter.com/Omar_PLC/status/643405855350648833
Pineda23JS;2015-09-14 08:47;0;0;"Muerde mi cuello, quiero que me hagas temblar , Voy a esperarte hasta… https:// instagram.com/p/7nI9XaL6GbFf uZ5JbDP85SH7DjECTmmfxYYI80/ …";;;;"643405826439413760";https://twitter.com/Pineda23JS/status/643405826439413760
TrafficpatriaMo;2015-09-14 08:47;0;0;"#Maturin #Monagas Premio Nobel de economía prevé un " terremoto " en el mercado de valores de EE.UU. http:// ow.ly/346T8K";;;#Maturin #Monagas;"643405805572747264";https://twitter.com/TrafficpatriaMo/status/643405805572747264
olaviakite;2015-09-14 08:47;0;1;"Terminé "Estética Unisex". Ahora recuerdo que olvidé contarle a @JurgenGuantes sobre el terremoto .";;@JurgenGuantes;;"643405802326376449";https://twitter.com/olaviakite/status/643405802326376449
AdelaidaAvila_;2015-09-14 08:47;0;0;"Fuerte sismo de magnitud 6,6 sacude el noroeste de México - Tiempo.hn";;;;"643405721875443712";https://twitter.com/AdelaidaAvila_/status/643405721875443712
CFanatica;2015-09-14 08:47;0;0;"Este fin de semana tembló en Valera, estado Trujillo - La estrella roja indica el epicentro cercano a Valera La Fu... http:// ow.ly/346S6W";;;;"643405605386997760";https://twitter.com/CFanatica/status/643405605386997760
clausche;2015-09-14 08:47;0;0;"Premio Nobel de economía prevé un " terremoto " en el mercado de valores de EE.UU. http:// ow.ly/346SiA";;;;"643405595341623296";https://twitter.com/clausche/status/643405595341623296
nocturneassasin;2015-09-14 08:47;0;0;"@GeromeDumont volver a echarse hacia adelante y esconder el rostro entre las manos, toda su espalda temblando por las risas. Cogió aire. Le+";;@GeromeDumont;;"643405586214842368";https://twitter.com/nocturneassasin/status/643405586214842368
MaduroenBatalla;2015-09-14 08:46;0;0;"#Monagas #Maturin Premio Nobel de economía prevé un " terremoto " en el mercado de valores de EE.UU. http:// ow.ly/346Scs";;;#Monagas #Maturin;"643405580569346048";https://twitter.com/MaduroenBatalla/status/643405580569346048
fedeturpe;2015-09-14 08:46;4;3;"Salta volvió a temblar tres veces en la madrugada http://www. lagacetasalta.com.ar/nota/30844/soc iedad/provincia-volvio-temblar-tres-veces-madrugada.html?utm_source=twitter&utm_medium=social&utm_campaign=botondesktop …";;;;"643405448616517632";https://twitter.com/fedeturpe/status/643405448616517632
FSW_Spain;2015-09-14 08:45;0;0;"@fswromano_ L-Lo siento por no protegerte-Susurró entre lágrimas mientras mordía su propio labio, temblando ,pero sin apartarse de ella-";;@fswromano_;;"643405266113941504";https://twitter.com/FSW_Spain/status/643405266113941504
Alfred_oficial;2015-09-14 08:45;4;2;"comer mas asados, beber mas chicha o terremoto o andar mas borracho, no te hace ser mas Chileno....debiera ser el slogan de Fiestas Patrias";;;;"643405222711283712";https://twitter.com/Alfred_oficial/status/643405222711283712
NoticiasMx365;2015-09-14 08:45;17;14;"El sismo de los 10 mil muertos http:// eluni.mx/1M6cy07 @NoticiasMx365 @CarlaBelloLopez";;@NoticiasMx365 @CarlaBelloLopez;;"643405217661214720";https://twitter.com/NoticiasMx365/status/643405217661214720
mafiacapitale;2015-09-14 08:45;0;0;". @germanodefrance : Caos Pd, salta la chiusura dei circoli annunciata dopo il terremoto di Mafia capitale - Pazzo... http:// goo.gl/fb/ynC5kM";;@germanodefrance;;"643405140997705728";https://twitter.com/mafiacapitale/status/643405140997705728
SismoG140;2015-09-14 08:45;0;0;"#SISMO | Mw 5.3 GULF OF CALIFORNIA (vía EMSC)";;;#SISMO;"643405138015612928";https://twitter.com/SismoG140/status/643405138015612928
notimicharts;2015-09-14 08:45;0;0;"#Sismo de Mw 5.3 GULF OF CALIFORNIA http:// bit.ly/1giSdJv #UltimaHora";;;#Sismo #UltimaHora;"643405135146676224";https://twitter.com/notimicharts/status/643405135146676224
GerCcs7;2015-09-14 08:45;0;0;""Podemos elegir asustarnos, quedarnos de pie, temblando y sin movernos; suponiendo que ocurrirá lo… https:// instagram.com/p/7nIonKGbKl/";Caracas, Venezuela;;;"643405116628971520";https://twitter.com/GerCcs7/status/643405116628971520
miraflores24h;2015-09-14 08:45;0;1;"Si se encuentra en la vía pública en caso de sismo evite acercarse a los postes donde se encuentran los transformadores. #Seguridad24h";;;#Seguridad24h;"643405116255571968";https://twitter.com/miraflores24h/status/643405116255571968
nellaallem;2015-09-14 08:44;0;0;"El bebé milagro del sismo de 1985: Redacción CIUDAD DE MÉXICO, 14 de septiembre.- Rescatado cinco días después... http:// bit.ly/1glV9oG";;;;"643405021594324992";https://twitter.com/nellaallem/status/643405021594324992
acigarxts;2015-09-14 08:44;0;0;"Estoy temblando , ayuda";;;;"643405001654710272";https://twitter.com/acigarxts/status/643405001654710272
MartiiVegli;2015-09-14 08:44;0;0;"¿Alguien me googlea como hago para hacer que me deje de temblar el ojo?";;;;"643404994016882688";https://twitter.com/MartiiVegli/status/643404994016882688
ananialvarez;2015-09-14 08:44;12;1;"#JuezaBarreirosElPuebloTeApoya por ser una Mujer valiente que no te tembló el pulso para impartir JUSTICIA, a pesar d la AMENAZA d LeopoldoL";;;#JuezaBarreirosElPuebloTeApoya;"643404981593350144";https://twitter.com/ananialvarez/status/643404981593350144
