# http://earthquake.usgs.gov/earthquakes/search/
# Temblores de magnitud 5 a 10, durante un periodo de 10 años, limitada al area Chile.

time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-09-27T21:04:45.000Z,-31.669,-71.701,36.9,5.4,mwr,,,,0.52,us,us20003pjl,2016-02-04T20:15:12.000Z,"50km W of Illapel, Chile",earthquake,4.2,4.3,,,reviewed,guc,guc
2015-09-26T03:03:20.490Z,-30.7349,-71.5729,29.03,5,mb,,109,0.081,1.02,us,us20003p9z,2015-12-28T23:08:40.040Z,"38km WSW of Ovalle, Chile",earthquake,1.7,4.7,0.113,26,reviewed,us,us
2015-09-26T02:51:18.830Z,-30.8148,-71.3217,46,6.3,mww,,17,0.304,0.91,us,us20003p9y,2016-02-04T20:14:54.000Z,"26km SSW of Ovalle, Chile",earthquake,6,1.8,,,reviewed,us,us
2015-09-24T16:13:25.740Z,-30.7302,-71.3766,41.04,5.2,mww,,41,0.229,0.85,us,us20003nrd,2015-12-28T23:08:37.040Z,"22km SW of Ovalle, Chile",earthquake,5.7,4,,,reviewed,us,us
2015-09-24T15:57:19.530Z,-36.1551,-100.9621,10.1,5.2,mb,,127,18.324,0.88,us,us20003nr5,2015-12-28T23:08:37.040Z,"Southeast of Easter Island",earthquake,12.8,4.4,0.051,129,reviewed,us,us
2015-09-23T11:32:40.250Z,-31.6191,-71.9505,10,5,mww,,132,0.98,0.61,us,us20003nam,2016-02-04T20:14:27.000Z,"74km W of Illapel, Chile",earthquake,6,1.8,,,reviewed,us,us
2015-09-22T07:13:00.520Z,-31.4441,-71.2653,58,6,mww,,13,0.779,0.99,us,us20003msd,2016-03-02T18:59:01.755Z,"22km NNW of Illapel, Chile",earthquake,5.2,1.8,,,reviewed,us,us
2015-09-21T19:56:08.690Z,-31.7819,-71.6407,28.36,5.6,mww,,35,1.104,0.79,us,us20003mjn,2016-03-02T19:02:35.943Z,"48km WSW of Illapel, Chile",earthquake,3.9,3.1,,,reviewed,us,us
2015-09-21T18:36:53.520Z,-31.0458,-71.82,26.95,5.5,mww,,43,0.403,0.86,us,us20003mis,2016-02-04T20:14:18.000Z,"77km SW of Ovalle, Chile",earthquake,5.6,3.1,,,reviewed,us,us
2015-09-21T17:40:00.060Z,-31.7275,-71.3792,35,6.6,mww,,14,1.064,0.79,us,us20003mi0,2016-02-04T20:14:17.000Z,"22km WSW of Illapel, Chile",earthquake,6,1.8,,,reviewed,us,us
2015-09-21T15:37:08.040Z,-31.0239,-71.7936,25.57,5.4,mww,,60,0.374,0.59,us,us20003mgp,2016-02-04T20:14:16.000Z,"73km SW of Ovalle, Chile",earthquake,4.2,3.2,,,reviewed,us,us
2015-09-21T05:39:34.910Z,-31.5757,-71.7431,30,6.1,mww,,27,0.903,1.08,us,us20003mcj,2016-03-02T18:22:37.633Z,"55km W of Illapel, Chile",earthquake,3.8,1.7,,,reviewed,us,us
2015-09-20T17:18:28.570Z,-30.6249,-71.6818,35,5,mwr,,143,0.063,1.17,us,us20003m80,2016-02-04T20:14:09.000Z,"46km W of Ovalle, Chile",earthquake,3.2,1.9,,,reviewed,us,guc
2015-09-20T09:02:32.500Z,-30.2379,-72.2743,8.62,5.1,mwr,,55,0.702,0.59,us,us20003m5c,2016-02-04T20:14:08.000Z,"95km WSW of Coquimbo, Chile",earthquake,4.8,3.1,,,reviewed,us,guc
2015-09-20T06:07:01.150Z,-31.6769,-72.1565,13.06,5.1,mww,,76,1.095,0.58,us,us20003m40,2016-02-04T20:14:07.000Z,"94km W of Illapel, Chile",earthquake,3.6,3.6,,,reviewed,us,us
2015-09-20T03:02:02.010Z,-30.8468,-71.4623,45.46,5,mwr,,54,0.227,1.03,us,us20003m30,2016-02-04T20:14:06.000Z,"37km SW of Ovalle, Chile",earthquake,5.8,3.8,0.043,52,reviewed,us,us
2015-09-19T13:08:57.760Z,-30.5256,-72.1984,10,5.6,mww,,85,0.507,1.16,us,us20003lv1,2016-03-02T18:21:37.264Z,"96km W of Ovalle, Chile",earthquake,1.9,1.8,,,reviewed,us,us
2015-09-19T12:52:20.920Z,-32.3335,-72.0629,18,6.2,mww,,60,0.775,1.19,us,us20003luw,2016-03-02T18:08:07.167Z,"79km W of La Ligua, Chile",earthquake,4.9,1.8,,,reviewed,us,us
2015-09-19T09:07:09.550Z,-31.0999,-71.5902,28,5.7,mww,,67,0.426,1.17,us,us20003lsq,2016-03-02T18:07:09.926Z,"66km SSW of Ovalle, Chile",earthquake,4.7,1.7,,,reviewed,us,us
2015-09-19T08:31:24.620Z,-30.1004,-72.2316,8,5.4,mww,,117,0.769,0.64,us,us20003ls4,2016-02-04T20:13:57.000Z,"87km W of Coquimbo, Chile",earthquake,4.7,1.8,,,reviewed,us,us
2015-09-19T05:06:47.500Z,-29.6411,-72.077,6,6.1,mww,,95,0.779,0.81,us,us20003lql,2016-02-04T20:13:56.000Z,"78km WNW of Coquimbo, Chile",earthquake,4.6,1.7,,,reviewed,us,us
2015-09-19T04:33:48.160Z,-30.3796,-72.7513,10,5,mb,,87,1.006,1.47,us,us20003lpz,2016-02-04T20:13:55.000Z,"143km WSW of Coquimbo, Chile",earthquake,4.3,1.7,0.039,207,reviewed,us,us
2015-09-18T13:51:17.000Z,-31.439,-71.807,30.1,5.2,mwr,,,,1.02,us,us20003l83,2016-02-04T20:13:48.000Z,"64km WNW of Illapel, Chile",earthquake,4.6,4.5,,,reviewed,guc,guc
2015-09-18T09:10:44.730Z,-32.3681,-72.2292,8,6.2,mww,,48,0.821,0.95,us,us20003l5d,2016-02-04T20:13:47.000Z,"93km NW of Valparaiso, Chile",earthquake,4.4,1.7,,,reviewed,us,us
2015-09-18T08:18:17.860Z,-32.2292,-72.3678,6,5.6,mww,,71,1.003,0.53,us,us20003l55,2016-03-02T18:06:00.536Z,"109km WNW of La Ligua, Chile",earthquake,5.3,1.8,,,reviewed,us,us
2015-09-18T04:24:02.080Z,-31.3611,-72.0302,5.69,5,mww,,43,0.764,0.72,us,us20003l3e,2015-12-21T23:16:19.040Z,"87km WNW of Illapel, Chile",earthquake,2.1,2.7,,,reviewed,us,us
2015-09-17T23:55:00.710Z,-31.8294,-72.3019,10,5.1,mwr,,75,1.285,0.88,us,us20003l0y,2015-12-21T23:16:18.040Z,"109km WSW of Illapel, Chile",earthquake,5.4,1.8,,,reviewed,us,guc
2015-09-17T22:39:20.370Z,-31.031,-71.8056,23.23,5.2,mwr,,53,0.385,0.78,us,us20003l02,2016-02-04T20:13:42.000Z,"75km SW of Ovalle, Chile",earthquake,1.2,3.8,,,reviewed,us,guc
2015-09-17T20:40:31.750Z,-29.9614,-71.8851,5.69,5.5,mwr,,63,0.562,1.03,us,us20003kwk,2016-02-04T20:13:40.000Z,"52km W of Coquimbo, Chile",earthquake,5.2,1.5,,,reviewed,us,guc
2015-09-17T20:24:35.480Z,-32.3271,-71.9254,16.38,5,mwr,,75,0.735,1.14,us,us20003kx6,2015-12-21T23:16:17.040Z,"66km WNW of La Ligua, Chile",earthquake,4.8,3.4,,,reviewed,us,guc
2015-09-17T16:52:17.920Z,-29.7643,-72.086,10,5.3,mwr,,59,0.752,1.14,us,us20003kmd,2015-12-21T23:16:17.040Z,"74km WNW of Coquimbo, Chile",earthquake,4.6,1.7,,,reviewed,us,guc
2015-09-17T16:08:35.460Z,-30.8916,-71.402,35,5.3,mwr,,99,1.97,0.6,us,us20003klt,2015-12-21T23:16:17.040Z,"37km SSW of Ovalle, Chile",earthquake,4.3,1.9,,,reviewed,us,guc
2015-09-17T14:19:15.970Z,-30.9102,-71.9829,10,5.7,mwr,,101,2.195,0.92,us,us20003kld,2015-12-21T23:16:16.040Z,"82km WSW of Ovalle, Chile",earthquake,6.7,1.5,,,reviewed,us,guc
2015-09-17T13:32:26.050Z,-32.1432,-72.3779,10,5.9,mww,,102,2.959,1.4,us,us20003kl4,2016-02-04T20:13:39.000Z,"113km WNW of La Ligua, Chile",earthquake,9.7,1.8,,,reviewed,us,us
2015-09-17T12:14:34.910Z,-32.9149,-71.6064,10,5.9,mww,,54,0.11,1.17,us,us20003kkw,2016-03-02T18:04:35.867Z,"13km NNW of Vina del Mar, Chile",earthquake,5.7,1.8,,,reviewed,us,us
2015-09-17T12:09:43.950Z,-32.1351,-72.2117,7.14,5.3,mwr,,43,1.009,1.21,us,us20003kkt,2015-12-21T23:16:16.040Z,"98km WNW of La Ligua, Chile",earthquake,2.6,3.4,0.054,33,reviewed,us,us
2015-09-17T10:31:26.120Z,-30.9923,-71.4463,38.17,5.2,mb,,76,0.356,0.99,us,us20003kk1,2015-12-21T23:16:15.040Z,"49km SSW of Ovalle, Chile",earthquake,5.8,4.6,0.029,386,reviewed,us,us
2015-09-17T06:36:34.320Z,-18.5448,-69.1608,10.74,5.1,mwr,,58,1.134,0.62,us,us20003kic,2015-12-21T23:16:14.040Z,"57km SE of Putre, Chile",earthquake,6.3,4.1,0.05,38,reviewed,us,us
2015-09-17T05:44:39.960Z,-31.8011,-72.1309,10,5.5,mwr,,40,1.201,0.62,us,us20003khn,2015-12-21T23:16:14.040Z,"93km WSW of Illapel, Chile",earthquake,5.2,1.7,0.048,41,reviewed,us,us
2015-09-17T05:40:57.740Z,-31.3875,-71.9551,9.25,5.2,mb,,43,0.762,0.73,us,us20003khm,2015-12-21T23:16:14.040Z,"79km WNW of Illapel, Chile",earthquake,5.1,3.2,0.033,310,reviewed,us,us
2015-09-17T04:38:08.090Z,-31.2586,-71.8954,19.8,5.2,mb,,77,0.624,0.8,us,us20003kh2,2015-12-21T23:16:13.040Z,"80km WNW of Illapel, Chile",earthquake,4.8,3.9,0.064,80,reviewed,us,us
2015-09-17T04:32:11.370Z,-30.966,-72.1317,4.75,5.1,mb,,79,0.517,0.85,us,us20003kgq,2015-12-21T23:16:13.040Z,"98km WSW of Ovalle, Chile",earthquake,2.2,3.6,0.066,75,reviewed,us,us
2015-09-17T04:26:38.970Z,-31.4167,-71.98,17.62,5.5,mwr,,86,0.797,0.69,us,us20003kgi,2015-12-21T23:16:13.040Z,"80km WNW of Illapel, Chile",earthquake,5.1,3.1,0.048,42,reviewed,us,us
2015-09-17T04:18:31.890Z,-30.8919,-71.386,35,5.4,mb,,93,0.305,0.57,us,us20003kgj,2015-12-21T23:16:13.040Z,"37km SSW of Ovalle, Chile",earthquake,5.6,1.9,0.042,190,reviewed,us,us
2015-09-17T04:10:27.780Z,-31.5173,-71.804,23,6.7,mww,,35,0.853,0.91,us,us20003kfv,2016-03-02T18:03:16.852Z,"61km WNW of Illapel, Chile",earthquake,4.2,1.7,,,reviewed,us,us
2015-09-17T04:08:26.560Z,-30.813,-71.6796,29.24,5,mb,,116,0.144,0.49,us,us20003kgd,2015-12-21T23:16:13.040Z,"51km WSW of Ovalle, Chile",earthquake,5.7,4.2,0.068,69,reviewed,us,us
2015-09-17T04:05:04.000Z,-31.4711,-71.7377,17.98,5.1,mb,,152,0.799,0.74,us,us10003j4e,2015-12-21T23:16:13.040Z,"57km WNW of Illapel, Chile",earthquake,2.3,3.8,0.097,34,reviewed,us,us
2015-09-17T04:02:10.020Z,-31.2244,-71.926,15.97,5.7,mwr,,101,0.603,0.64,us,us20003kft,2015-12-21T23:16:13.040Z,"85km WNW of Illapel, Chile",earthquake,4.4,3.5,,,reviewed,us,guc
2015-09-17T03:55:15.430Z,-31.4244,-71.6876,27,6.5,mww,,62,0.749,0.65,us,us20003kfj,2015-12-21T23:16:13.040Z,"54km WNW of Illapel, Chile",earthquake,2.2,1.8,,,reviewed,us,us
2015-09-17T03:12:42.000Z,-30.922,-71.264,47.1,5.2,mwr,,,,0.89,us,us20003kec,2015-12-21T23:16:13.040Z,"36km S of Ovalle, Chile",earthquake,5.5,4,,,reviewed,guc,guc
2015-09-17T02:59:29.070Z,-30.9669,-71.5398,35,5.5,mwr,,112,0.303,0.74,us,us20003ke3,2015-12-21T23:16:12.040Z,"52km SW of Ovalle, Chile",earthquake,4.8,1.9,,,reviewed,us,guc
2015-09-17T02:21:05.530Z,-31.982,-72.8506,10,5,mb,,89,1.458,0.77,us,us10003rd9,2015-12-21T23:16:12.040Z,"161km WNW of La Ligua, Chile",earthquake,7.7,1.9,0.08,50,reviewed,us,us
2015-09-17T01:46:25.690Z,-31.908,-72.0799,10,5,mb,,157,1.172,0.61,us,us10003j84,2015-12-21T23:16:12.040Z,"91km WSW of Illapel, Chile",earthquake,5.6,1.9,0.137,17,reviewed,us,us
2015-09-17T01:41:05.870Z,-31.1043,-71.6504,42.32,6.4,mww,,60,0.429,0.57,us,us20003kcn,2015-12-21T23:16:12.040Z,"70km SW of Ovalle, Chile",earthquake,5.3,3.8,,,reviewed,us,us
2015-09-17T01:39:21.580Z,-31.5748,-71.7993,32.68,5.1,mb,,143,0.909,0.42,us,us10003j83,2015-12-21T23:16:12.040Z,"60km W of Illapel, Chile",earthquake,5.1,4,0.189,9,reviewed,us,us
2015-09-17T01:33:02.640Z,-31.7363,-72.0265,9.29,5.8,mwr,,34,1.111,0.88,us,us20003kc5,2015-12-21T23:16:12.040Z,"82km W of Illapel, Chile",earthquake,2.3,2.9,0.049,40,reviewed,us,us
2015-09-17T01:22:11.860Z,-30.4625,-72.0944,35,5.1,mb,,175,0.448,0.8,us,us10003j7z,2015-12-21T23:16:12.040Z,"87km W of Ovalle, Chile",earthquake,6.3,1.8,0.127,20,reviewed,us,us
2015-09-17T01:21:48.660Z,-31.6698,-71.8533,10,5.2,mwr,,123,1.01,0.99,us,us20003kc6,2015-12-21T23:16:12.040Z,"65km W of Illapel, Chile",earthquake,6.6,1.8,,,reviewed,us,guc
2015-09-17T00:50:12.870Z,-31.6674,-72.2394,10,5,mb,,144,1.117,1.49,us,us10003j4b,2015-12-21T23:16:11.040Z,"101km W of Illapel, Chile",earthquake,11,1.8,0.094,36,reviewed,us,us
2015-09-17T00:43:14.060Z,-31.087,-71.7617,11.61,5.1,mb,,126,0.954,0.63,us,us10003j7p,2015-12-21T23:16:11.040Z,"76km SW of Ovalle, Chile",earthquake,7.1,4,0.109,27,reviewed,us,us
2015-09-17T00:42:54.640Z,-30.9073,-71.7026,20.48,5,mb,,117,0.239,0.62,us,us20003kag,2015-12-21T23:16:11.040Z,"59km SW of Ovalle, Chile",earthquake,5.6,4,0.063,82,reviewed,us,us
2015-09-17T00:34:17.240Z,-31.418,-71.8766,12.1,5,mb,,77,0.77,0.83,us,us10003j3s,2015-12-21T23:16:11.040Z,"71km WNW of Illapel, Chile",earthquake,4.1,3.4,0.08,50,reviewed,us,us
2015-09-17T00:22:20.450Z,-31.7999,-72.1153,10,5.2,mb,,114,1.195,0.85,us,us20003k9n,2015-12-21T23:16:11.040Z,"91km WSW of Illapel, Chile",earthquake,5.3,1.7,0.044,174,reviewed,us,us
2015-09-17T00:06:17.440Z,-30.8817,-71.6993,21.66,5.1,mb,,100,0.214,0.81,us,us20003k8w,2015-12-21T23:16:11.040Z,"57km WSW of Ovalle, Chile",earthquake,5,2.5,0.056,106,reviewed,us,us
2015-09-17T00:01:18.920Z,-31.7494,-72.1254,10,5,mb,,73,1.335,0.79,us,us20003kah,2015-12-21T23:16:11.040Z,"91km W of Illapel, Chile",earthquake,6.5,1.4,0.075,56,reviewed,us,us
2015-09-17T00:00:14.520Z,-31.7219,-72.0159,10,5,mb,,118,1.094,0.65,us,us10003j3w,2015-12-21T23:16:11.040Z,"81km W of Illapel, Chile",earthquake,6.5,1.8,0.08,50,reviewed,us,us
2015-09-16T23:48:21.010Z,-31.4251,-71.8108,10,5,mb,,159,1.125,1.4,us,us10003itd,2015-12-12T00:42:58.040Z,"65km WNW of Illapel, Chile",earthquake,4.9,1.8,0.151,14,reviewed,us,us
2015-09-16T23:42:44.840Z,-31.0485,-71.4853,17.18,5.1,mb,,149,0.395,0.45,us,us10003iu6,2015-12-12T00:42:58.040Z,"56km SSW of Ovalle, Chile",earthquake,6.7,4.2,0.152,14,reviewed,us,us
2015-09-16T23:41:31.540Z,-30.4817,-72.1229,16.17,5.3,mb,,91,0.462,0.84,us,us10003iu7,2015-12-12T00:42:58.040Z,"89km W of Ovalle, Chile",earthquake,5.7,4.1,0.137,18,reviewed,us,us
2015-09-16T23:38:01.650Z,-31.7842,-72.0222,12.46,5.9,mb,,28,1.155,0.74,us,us20003k89,2015-12-12T00:42:58.040Z,"82km WSW of Illapel, Chile",earthquake,5.1,3,0.039,238,reviewed,us,us
2015-09-16T23:36:29.590Z,-31.7893,-72.2389,11.34,5.3,mb,,134,1.331,0.98,us,us10003ita,2015-12-12T00:42:58.040Z,"103km W of Illapel, Chile",earthquake,5.8,3.9,0.107,29,reviewed,us,us
2015-09-16T23:33:41.200Z,-31.3748,-71.8137,27.52,5.1,mb,,144,0.715,1.02,us,us10003iu8,2015-12-12T00:42:58.040Z,"67km WNW of Illapel, Chile",earthquake,3.6,4.6,0.152,14,reviewed,us,us
2015-09-16T23:32:24.760Z,-31.4153,-71.8835,19.47,5.2,mb,,149,0.769,0.7,us,us10003itw,2015-12-12T00:42:58.040Z,"72km WNW of Illapel, Chile",earthquake,5.2,3.9,0.1,33,reviewed,us,us
2015-09-16T23:31:49.790Z,-29.9883,-71.7953,35,5.3,mb,,149,0.697,0.85,us,us10003itb,2015-12-12T00:42:58.040Z,"43km W of Coquimbo, Chile",earthquake,9.5,1.9,0.099,34,reviewed,us,us
2015-09-16T23:31:32.800Z,-31.0731,-71.6913,23.57,5.1,mb,,139,0.401,0.73,us,us10003itg,2015-12-12T00:42:58.040Z,"70km SW of Ovalle, Chile",earthquake,6.1,5,0.19,9,reviewed,us,us
2015-09-16T23:28:23.110Z,-30.7179,-71.8037,20.71,5.5,mb,,112,0.151,0.67,us,us10003it9,2015-12-12T00:42:58.040Z,"59km WSW of Ovalle, Chile",earthquake,5.4,4,0.099,35,reviewed,us,us
2015-09-16T23:23:25.660Z,-31.1674,-71.772,32.1,5.7,mb,,147,0.505,0.74,us,us20003m3n,2015-12-12T00:42:58.040Z,"77km NW of Illapel, Chile",earthquake,4.6,4.9,0.137,19,reviewed,us,us
2015-09-16T23:18:41.850Z,-31.5622,-71.4262,28.41,7,mww,,13,0.903,0.93,us,us20003k7w,2016-02-04T20:13:36.000Z,"25km WNW of Illapel, Chile",earthquake,4.3,3,,,reviewed,us,us
2015-09-16T23:16:09.440Z,-31.6,-71.9189,35,6.1,mb,,98,0.954,0.76,us,us20003k83,2015-12-12T00:42:57.040Z,"71km W of Illapel, Chile",earthquake,5.3,1.8,0.051,146,reviewed,us,us
2015-09-16T23:13:12.340Z,-30.2269,-71.197,29.47,5.2,mb,,112,0.584,1.09,us,us10003iua,2015-12-12T00:42:57.040Z,"33km SSE of Coquimbo, Chile",earthquake,5.3,5.7,0.132,19,reviewed,us,us
2015-09-16T23:09:26.170Z,-31.5743,-71.6717,35,5.7,mb,,94,1.585,0.89,us,us10003itv,2015-12-12T00:42:57.040Z,"48km W of Illapel, Chile",earthquake,7.9,1.9,0.073,67,reviewed,us,us
2015-09-16T23:09:06.770Z,-31.1055,-71.405,37.8,5.6,mb,,68,0.473,0.8,us,us20003kdq,2015-12-12T00:42:57.040Z,"59km SSW of Ovalle, Chile",earthquake,5.7,4.8,0.07,72,reviewed,us,us
2015-09-16T23:03:56.560Z,-31.7502,-71.7425,19.1,6.1,mwr,,93,1.077,0.95,us,us20003k7m,2015-12-12T00:42:57.040Z,"56km WSW of Illapel, Chile",earthquake,3.2,3.3,,,reviewed,us,guc
2015-09-16T22:59:15.000Z,-31.618,-71.745,26.7,6.4,mb,,,,0.72,us,us20003k8b,2015-12-12T00:42:57.040Z,"55km W of Illapel, Chile",earthquake,6,3.6,0.081,60,reviewed,guc,us
2015-09-16T22:54:32.860Z,-31.5729,-71.6744,22.44,8.3,mww,,19,0.684,1.02,us,us20003k7a,2016-09-14T06:59:13.760Z,"48km W of Illapel, Chile",earthquake,4.7,3.2,,,reviewed,us,us
2015-09-15T21:21:20.930Z,-20.0288,-70.8032,9.76,5,mww,,52,0.675,1,us,us20003jtk,2016-02-04T20:13:24.000Z,"72km WNW of Iquique, Chile",earthquake,4.4,3,,,reviewed,us,us
2015-09-15T18:26:03.500Z,-33.1823,-109.4053,13.44,5.1,mb,,52,6.002,0.67,us,us20003jqz,2016-02-04T20:13:21.000Z,"Southern East Pacific Rise",earthquake,12.7,3.5,0.046,151,reviewed,us,us
2015-09-12T08:13:49.130Z,-31.661,-68.3557,10,5,mb,,38,0.303,0.85,us,us20003izx,2015-12-12T00:42:47.040Z,"3km ENE of Nueve de Julio, Argentina",earthquake,5.2,1.8,0.072,62,reviewed,us,us
2015-09-05T10:17:57.000Z,-37.908,-73.609,38.5,5.1,mwr,,,,0.78,us,us20003gnv,2015-12-05T01:40:28.040Z,"21km WSW of Canete, Chile",earthquake,7,5.2,,,reviewed,guc,guc
2015-09-03T13:37:59.000Z,-36.81,-72.579,60,5,mb,,,,0.87,us,us20003fyz,2015-12-05T01:40:24.040Z,"26km WSW of Bulnes, Chile",earthquake,7.2,5.6,0.08,50,reviewed,guc,us
2015-09-01T15:28:51.000Z,-19.785,-69.245,97.2,5.4,mww,,,,1.03,us,us20003fe4,2016-02-04T20:11:46.000Z,"105km ENE of Iquique, Chile",earthquake,4.8,3.1,,,reviewed,guc,us
2015-08-23T23:10:04.420Z,-29.7191,-71.2958,31.11,5.7,mww,,33,0.205,1.01,us,us100034du,2015-11-24T02:09:31.040Z,"21km N of La Serena, Chile",earthquake,4.5,2.9,,,reviewed,us,us
2015-08-12T00:14:40.320Z,-31.6968,-71.6227,30,5.5,mww,,45,0.724,1,us,us100031b7,2015-11-06T18:06:26.040Z,"43km W of Illapel, Chile",earthquake,5.1,1.8,,,reviewed,us,us
2015-08-10T09:40:09.020Z,-29.4727,-71.2415,38.93,5.2,mb,,58,0.444,0.67,us,us100030qh,2015-11-06T18:06:24.040Z,"48km N of La Serena, Chile",earthquake,6.6,4.5,0.029,391,reviewed,us,us
2015-08-01T11:30:21.410Z,-30.0726,-68.282,10,5.2,mww,,20,1.508,0.77,us,us10002x3v,2015-10-30T02:47:41.040Z,"48km ENE of San Jose de Jachal, Argentina",earthquake,5.6,1.7,,,reviewed,us,us
2015-07-24T23:14:39.560Z,-20.2963,-70.2472,34.03,5.3,mww,,83,0.112,1.26,us,us20003001,2015-10-22T20:04:57.040Z,"13km SW of Iquique, Chile",earthquake,4.4,3.7,,,reviewed,us,us
2015-07-20T11:08:19.430Z,-35.5251,-105.0838,14,5.7,mwb,,34,9.125,0.68,us,us20002ynd,2015-10-14T21:05:46.040Z,"Southern East Pacific Rise",earthquake,10.4,1.7,0.04,60,reviewed,us,us
2015-07-17T11:11:22.780Z,-35.5031,-73.2219,10,5.2,mww,,89,1.166,0.84,us,us20002y48,2015-10-14T21:05:39.040Z,"75km WSW of Constitucion, Chile",earthquake,5.7,1.7,,,reviewed,us,us
2015-07-16T10:48:04.930Z,-29.5,-71.8098,7.66,5,mww,,101,1.084,0.96,us,us20002xvy,2015-10-14T21:05:36.040Z,"67km NW of Coquimbo, Chile",earthquake,4.5,3.9,,,reviewed,us,us
2015-06-22T11:42:07.440Z,-21.7797,-68.1744,122.04,5.1,mwr,,30,0.992,1.09,us,us10002ku9,2015-09-01T00:53:54.040Z,"109km NE of Calama, Chile",earthquake,5.9,4.9,,,reviewed,us,guc
2015-06-20T05:22:17.840Z,-36.3656,-73.7481,4.58,5.5,mww,,115,2.004,0.82,us,us10002kfc,2015-09-01T00:53:51.040Z,"68km NW of Talcahuano, Chile",earthquake,8.3,3.5,,,reviewed,us,us
2015-06-20T02:10:07.100Z,-36.3601,-73.812,11,6.4,mww,,51,2.039,1.03,us,us10002ke8,2015-09-01T00:53:51.040Z,"73km WNW of Talcahuano, Chile",earthquake,7.1,1.7,,,reviewed,us,us
2015-06-13T17:09:02.680Z,-35.0536,-107.2483,10,5.1,mb,,65,29.363,0.71,us,us20002pn2,2015-08-20T00:43:56.040Z,"Southern East Pacific Rise",earthquake,14.7,1.8,0.045,157,reviewed,us,us
2015-06-10T13:52:09.770Z,-22.4,-68.4323,124,6,mww,,20,0.49,1.13,us,us20002nkt,2015-08-10T13:08:29.040Z,"52km E of Calama, Chile",earthquake,6.5,1.8,,,reviewed,us,us
2015-06-09T13:17:23.000Z,-32.3433,-111.0652,14.95,5.1,mb,,41,5.412,0.59,us,us20002n9e,2015-08-10T13:08:26.040Z,"Southern East Pacific Rise",earthquake,11.2,3.3,0.034,275,reviewed,us,us
2015-06-09T06:41:38.740Z,-35.3695,-105.8146,10,5.4,mwb,,50,8.75,1.08,us,us20002n6e,2015-08-10T13:08:26.040Z,"Southern East Pacific Rise",earthquake,10.8,1.8,0.062,25,reviewed,us,us
2015-06-05T20:02:54.000Z,-34.8726,-107.6523,5.76,5.4,mwb,,64,28.853,0.84,us,us20002mfl,2015-08-10T13:08:21.040Z,"Southern East Pacific Rise",earthquake,13.5,4.2,0.057,30,reviewed,us,us
2015-05-31T16:08:27.680Z,-19.9421,-70.9093,20,5,mww,,99,0.8,1.13,us,us20002ktz,2015-08-08T00:49:31.040Z,"85km WNW of Iquique, Chile",earthquake,3.8,1.9,,,reviewed,us,us
2015-05-29T04:28:16.000Z,-28.216,-70.649,43.8,5.2,mww,,,,1.35,us,us20002k8v,2015-08-08T00:48:57.040Z,"40km NNE of Vallenar, Chile",earthquake,6.8,3.9,,,reviewed,guc,us
2015-05-26T10:32:03.350Z,-22.057,-68.5076,124,5.6,mww,,31,0.667,1.36,us,us10002c5j,2015-07-29T01:35:44.040Z,"63km NE of Calama, Chile",earthquake,5.3,1.8,,,reviewed,us,us
2015-05-25T16:20:27.510Z,-35.2225,-104.2844,10,5.3,mwb,,71,25.657,1.04,us,us10002c1g,2015-07-29T01:35:43.040Z,"Southeast of Easter Island",earthquake,14.4,1.8,0.071,19,reviewed,us,us
2015-05-23T12:54:28.230Z,-18.4587,-69.2062,115.18,5.1,mb,,46,0.311,1.05,us,us10002btn,2015-07-29T01:35:36.040Z,"47km SE of Putre, Chile",earthquake,6.9,2.5,0.029,379,reviewed,us,us
2015-05-22T19:39:33.750Z,-20.1892,-70.8373,17.15,5.3,mww,,94,0.668,0.91,us,us10002bm8,2015-07-29T01:35:33.040Z,"72km W of Iquique, Chile",earthquake,3.9,2.8,,,reviewed,us,us
2015-05-14T15:08:04.180Z,-28.6662,-71.4742,18.35,5.1,mww,,53,0.579,1.03,us,us100028yq,2015-07-23T01:03:59.040Z,"70km W of Vallenar, Chile",earthquake,4.5,2.8,,,reviewed,us,us
2015-04-13T22:16:20.230Z,-21.0794,-68.6264,122,5.2,mww,,27,0.805,1.24,us,us2000269j,2015-06-22T23:19:00.040Z,"156km NNE of Calama, Chile",earthquake,4.8,1.8,,,reviewed,us,us
2015-04-10T06:10:38.910Z,-41.2324,-88.7518,10,5.3,mwb,,46,12.251,0.65,us,us200025ji,2015-06-22T23:18:55.040Z,"West Chile Rise",earthquake,10.4,1.8,0.052,36,reviewed,us,us
2015-04-01T08:17:27.860Z,-29.3442,-71.718,31.56,5.4,mww,,71,0.949,0.99,us,us10001spm,2015-11-07T07:49:21.627Z,"76km NNW of Coquimbo, Chile",earthquake,6.5,3,,,reviewed,us,us
2015-03-28T16:36:53.850Z,-22.2167,-68.6175,112,5.6,mww,,43,0.478,0.78,us,us10001rig,2015-06-12T01:53:26.040Z,"42km NE of Calama, Chile",earthquake,6.2,1.8,,,reviewed,us,us
2015-03-24T22:46:52.000Z,-20.68,-70.785,15.5,5.2,mww,,,,0.84,us,us10001qhf,2015-06-09T21:30:05.040Z,"84km SW of Iquique, Chile",earthquake,4.5,3.2,,,reviewed,guc,us
